tweet,label
taco bell beef was the OG impossible burger,0
@KrauseForIowa @Walmart Those new Impossible Baby burgers?,0
Inside Barron Trump’s first days at new $35k school with Impossible burgers on the lunch menu and lessons in ‘kindness’ #SmartNews  https://t.co/xWwR3yQdP3,0
I’m eating an impossible burger with bacon. Jtciyxiydutdctituz,0
"MASKS! a traitor trump puts his kid in a school where he must wear a mask! LMAOF he didn’t care about his other kids!

Inside Barron Trump’s first days at new $35k school with Impossible burgers on the lunch menu and lessons in ‘kindness’ #SmartNews  https://t.co/B9IiQRmKAV",1
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/u1o0jciI5Z",1
@mahobbez Their impossible burger poutine is 10/10 top tier vegan dish 🤤,0
@tyrathetaurus beyond meats are better but impossible BURGERS taste better than beyond,0
"@tyrathetaurus Impossible is better for burgers, beyond is better for sausage",0
@cordevalleCA Reads delicious. How about an impossible burger trade out option?,0
@MareBets @JohnFugelsang @FRCdc Maybe God wanted you to experience loss in order to value life or maybe to adopt someone in need or maybe your body just cannot handle having children due to a material aspect that was caused by your own personal choices or your parent's choices. It's impossible to...,1
I got burger king today for the impossible whooper and cheesy tots,0
A+ Impossible Burger dinner,0
@ambalam3000 GIRL I’m in the drive thru rn😩😩 impossible burger is my SHIT,1
"@sarahtomic @WhiteClaw As a meat eater, I have some feelings about impossible burgers. Like, do these things really need plants added? Can you just let us have this?",0
Inside Barron's first days at school with Impossible burgers &amp; kindness lessons https://t.co/9uVyOqIZSI,0
Better than impossible burger or whatever fake meat they selling https://t.co/QWbOMXDqXm,1
"Had an impossible burger for the first time in two years, and the texture was way more meat-like than last time.

Last time, the inside had tons of squarish flakes, but this time, it was lumpy like real ground beef.",0
"@LanceUSA70 Just order impossible burgers, when available. In the meantime: a salad, fries, and a shake should be fine - all very likely human body parts free.",1
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/TTQpXYOUkO",1
@lvIykoo there is but i actually like burger king's impossible whoppers!! lmao,0
so where can i get a good veggie burger in chicago? that’s not an impossible :/,0
"@scottyssqueeze @GPlissken I flexed mine. Impossible burgers, with TJ's Mac and cheese. I admit, I have zero culinary muscle.",0
"Every American child should be afforded the best education in the world, not just the top 1%.

Inside Barron Trump’s first days at new $35k school with Impossible burgers on the lunch menu and lessons in ‘kindness’ #SmartNews  https://t.co/bbk0fa9dEn",0
I want that impossible burger from Delilah bad.,0
"@wordcriminal Also currently eating a bacon blue cheese impossible burger, because I’m never going to be a vegetarian, but I’m trying.",1
if i dont fuck up an impossible burger soon ima cry,1
"@RealKidPoker not taste the best to some people. also as far as like plant based stuff or whatever like the ""impossible whopper"" @ burger king, my classmate works for WOWO news ( not sure if you're familiar with that news network ) but she had a person on there can't remember if he",0
"@WildeLakeGnome Impossible burgers/meat are a decent analog, especially compared to your typical veggie or garden burger. Even starts as pink goop like the real stuff. Lab grown meat is the next wave I'm sure. I can't tell if it's cool Star Trek or distopian futurescape yet.",0
"Really wanting the frozen stacks of 6 or more impossible burgers, but they're sold out everywhere around here. Only 2 packs.

Lots of Beyond Meat though, so tried those. Not as good as IB imo. They have a strange freezer-burn-y aftertaste. Not bad, but not exactly yummy either.",0
"@CindyVVideo Me looking at my impossible burger, thinking, it's almost beef...",0
"impossible burger with vegan american cheese, vegan mayo, lettuce, pickle and onion 🌿 https://t.co/Mp0w5zk88B",0
got the last impossible burgers at trader joes https://t.co/hjGCnoTquM,0
I Was Craving Burger King Impossible Whopper,0
i don’t trust that impossible whopper from burger king 🧍🏻‍♀️it taste to much like meat!!!,0
Inside Barron Trump’s first days at new $35k school with Impossible burgers on the lunch menu and lessons in ‘kindness’ https://t.co/aLMeY3XkQO,0
@mcguirknba Is that the impossible whopper from Burger King? It’s the most 🔥 fast food veggie sandwich lolol,0
"@MoviesSilently Impossible is pretty good alright. If only they could mimic an ostrich burger, which is only 1.5g fat per 4oz burger and tastes divine — that would be perfect for my diet — here’s hoping they can decrease the fat content at some point without sacrificing taste 🙏🏻🙏🏻🙏🏻",0
@LoveMyKiaraM Just used it at lunch today on my Impossible burger.,0
"Inordinately excited about tasting the Sweet Earth Awesome Burger. Grabbed some Beyond patties as a control because I know what they taste like already.

I like Impossible best of the faux meat burgers and its top ingredient is soy protein. Awesome and Beyond are both pea protein",0
@ratiotwt @Elizabethh1629 my goat juan in the kitchen boutta cook up the best impossible burger youve ever tasted 🙏,0
@LJ_Monster It’s actually impossible to not be a Woodshed burger fan,0
@ratiotwt @Elizabethh1629 dont go to burger king come to my work we have impossible burgers too,0
"@Yewhomstda But specifically with vegan meat alternatives. Like, no, sorry, I don’t eat apples I’m vegan (eats three impossible burgers stacked as a fake meat sandwich)",1
"Took the Walking Dead tour when I was in Senoia this summer and got to see the outside of Alexandria as well as other filming locations. Oh! I had the impossible burger from Nic &amp; Norman's for dinner, 10/10 would eat again. https://t.co/LiIn2CxNnu",1
"@thejuanupsman Black T Impossible Burger! Oh great, I am in a vegetarian jam band...",0
@Sketchy_Jeremy @HTHRFLWRS Impossible burger-punk,0
I guess that beats an impossible sweetie making a burger for lunch. https://t.co/LQeWJGfGMb,0
kinda wanna go to schubas for a g&amp;t and impossible burger at the bar 🤣,0
"@libsoftiktok I can not think of a single scenario where I need to develop trust with this person.

Maybe to get my order right at Burger King…

“Impossible Whopper. Yes I know it’s plant based. I have my reasons.”",0
When a restaurant tones down the spicy (impossible) burger you like. https://t.co/SmfQP4AjuA,0
"@Dragoon22221 Lettuce and cheeeeseee
Simple
An impossible burger is a plant based burger",0
@Concernedblonde What’s even on this impossible burger?,0
An impossible burger sounds good 👌🏼,0
"I passed up on the pizza lol
Am getting an impossible burger instead 🤤",0
Why is it called the impossible burger if they actually make it?,0
@grizzlybara This whole record is incredible,0
"@gravy01616103 We did. I could only eat the fries even though they ordered an impossible whopper (but added 4x bacon to it??)
I called Burger King and let them know and they were thankful for that.",0
Lowkey want an impossible whopper from Burger King. 🥴,0
"""i have alot of vegan friends who eat at chic fila bc they know that birds aren't real and so its just synthetic meat like the impossible burger""",0
My sweetie made me an impossible burger for lunch.Yum!,0
@ingeneousmachin @heyjudka Though the Impossible Burger packaging materials bear the USDA's new Bioengineered symbol to proclaim that it is GMO without using the phrase GMO. Brilliant rebranding by USDA! https://t.co/TCRiNGe4X1,0
why is it always a scene when i tell ppl i’m vegan?? lemme eat my impossible burger in PEACE,0
Maroon Impossible Burger. https://t.co/pJrQlmZIgA,0
"Burger King broadens their definition of meat from the “Impossible Whopper” to the “Improbable Whopper”.
This AM at Ohio and McDermott. https://t.co/tkRaElrqxh",0
@k_1000_a_RM Debe ser porque no hay suficiente impossible burgers para otros paises 🤔?,0
@KaylaChowShow The only thing I eat at Burger King is the Impossible Whopper.  Impossible burgers are actually pretty good.,0
@JohnRush32 Impossible Burger...White Sharp Cheddar...Beyond Bacon w/ Fries...,0
@BurgerKing Yes craving an impossible burger and a Coke icee and a Hershey pie,0
Impossible burgers are TSA approved,0
"@JohnnyRockets Noticed you have the Impossible burger too! Are the buns vegan, by chance? I would love to be able to take my sister out for a burger and shake! :-) Thank you!",0
"Que si la Impossible burger, que si la ""carne de laboratorio""... pásele a leer! https://t.co/ySxWOpMp0N",1
These impossible burgers are quite tasty,0
"@GarretKramer It's simple - a healthy planet requires healthy people.
When the impossible burger guy talks up highly processed, GMO foods as ""solutions"" to climate change - it's clear he's an entrepreneur not an environmentalist (Not to mention what GMO foods are doing tho ther planet.)",1
@hhazelboyy @moistbreezy he won’t let me out of his room i have phone with twitter open taped to my hand it’s cold all he feeds me is expired impossible burgers help,0
Plant based burger. Impossible.,0
"Soylent Green alert, or the most delusional person? What is the truth? Who is this lady? Have you eaten an impossible burger? Is this lady on to them? BSC or what? 😆😜🤪😳🤪😜 https://t.co/Ww5mq3J2eu",0
Had an impossible burger now I wanna download valorant,0
"@Burger___cat Well i think with so many of them making these videos, maybe they make it seem like its impossible to play without cheats nowadays, that could bring more people towards cheating i think. Thats not what we want. It seems a bit like low hanging fruit making those vids.",1
"Great data visualization! If you want to do something about #GlobalWarming  and #ClimateCrisis, find out how much eating meat/animal agriculture contributes.
The Stanford prof who left Stanford to create the Impossible Burger shares: https://t.co/N5sl1wEcf8 https://t.co/EWwdcN5Nz6",0
That’s a lot of Impossible burgers. https://t.co/jACt87b62k,0
"You can find vegetarian options at every venue in Campus Center! Need a rec? Try a falafel &amp; zoodles bowl at Halal Shack, authentic Greek salad at Nikos, Impossible Burger at Fountain Grill, or a veggie supreme pizza at Baba's. Menus available online: https://t.co/9xmGRojBgV https://t.co/adft7wddYc",0
"cuándo traerán la impossible burger a Perú csm, me cambió la vida https://t.co/64QDrSQMue",0
"@joaquin96 @BurgerKingArg Joaco, salí de la burbuja, todas estas empresas sumaron opciones de ""carne vegetal"" hace varios años y las fueron implementando en los diferentes países. McDonalds-McPlant / BurgerKing-Impossible Burger/Mostaza-NotCo/KFC-BeyondChicken. No sean tan termos, es absurdo.",0
@bluefiddleguy My carless vegetarian kid found impossible burgers at Burger King and goes through the drive thru on his bike pretty regularly apparently.,0
@lr_cee You have inspired me to pick up a pack of impossible burgers on my way home from campus today. They are so good.,0
"“My God,” Sasha huffs, looking at the menu. “These places have to stop it. It’s ridiculous—must everything be heightened? I mean, look, Alina: an impossible burger? What’s so impossible about it?” https://t.co/v2QOzBZsJH",1
Burger King and the impossible whopper https://t.co/3KkPZymAsy,0
"@DrAlanDesmond Many vegans and vegetarians are no healthier than the majority who consume the SAD. Vegans are still abusing animals (themselves) if they are consuming CRAP (calorie rich and processed) foods, such as impossible and beyond burgers, etc.",1
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/o2Im791oOO",1
Vegan Burger Wars: Which Startups Could Beat Beyond and Impossible? https://t.co/hchlsAChzL https://t.co/77m8tgcOK8,0
"@felipegsaez @Armencito @BurgerKingArg Señor, burger king y todas las cadenas tienen menúes sin carne desde que existen. La única novedad es que ahora en Arg seguramente cerraron con alguna compañía que hace “carne” plant based, como tienen en el resto del mundo hace años (Impossible Whopper).",1
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/jnv27Rpt2e",1
"J’aimerai tellement déguster un bon curi indien bien épicé avec nan  ce soir ,🥘mais impossible,les restaurants sont fermés 🤷‍♀️😞donc ça sera mon éternel burger au poulet ou poisson de chez Mac Donald ….🍔🍟",0
"@MicheleRSimon Shey should rename it ""Made In China"" protein since almost all their protein powder (i.e Impossible Burger) are Chinese made.

I would find Chinese Industrial proteins moderately appetizing LOL",0
@JERRMZ_ @Drake Impossible burger,0
@xiaoting___ @pmbruera La primera vez que probé la Impossible Burger casi me voy a las piñas con el del local porque creí que me había dado una de carne.,0
"@Hampture1 I see it in this article https://t.co/M0dyb8J0XW
The issue with Impossible and Beyond's burgers is the incredible saturated fat from coconut oil comparable to actual beef. Beyond's frozen grounds (which they started out with) don't have that coconut oil in them.",0
"@Hampture1 I tried both the impossible burger from BK and the Beyond Meat sausage from Dunkin Donuts and they were both clearly not meat. Or good.

Hopefully this ice cream isn't shit, but even if it's good I'll still eat regular ice cream.",0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/3V4VzowePo",1
"@Gemvious I am reducing meat and just made their bold tacos with Impossible Burger. Wow, blew me away it was so tasty.",0
Is The Impossible Burger Healthy Or Not? https://t.co/CMmeoUnAJV,0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/7GSIT53Yyd",1
trans agenda lunch with impossible wopper tittie burgers,0
@crumbedbum @MaryFabulous3 @MattWalshBlog Lol okay dude they make it in a lab like the impossible burger,0
@thejuanupsman Gray Impossible Burger.,0
I suggested White Castle impossible burgers called him late night,0
@Amy_Siskind A simple thing people who care can do right now is going 90%+ plant-based. Impossible burgers. Beyond Meat. Etc. SAME FOOD ONLY BETTER. Plant-based sausage nuggets bacon burgers. Literally taste the same. Far healthier than eating animals Please let’s do it for A and environment,0
@cjdenial @BravardDr Simplest thing we can do right now is go 90%+ plant-based. Impossible burgers. Beyond Meat. Etc.  SAME FOOD ONLY BETTER!,0
I want an impossible burger with mushrooms https://t.co/lwDanhq0Jg,0
@LeighMonsonPBF @smashtraves Impossible Colon?! Is this from the same folks that make the Impossible Burger? 😍,0
@tendollarlatte I have tried to like the impossible burger but they just don't taste good in my opinion. Beyond? ugh so delicious,0
"Impossible burgers vs Beyond Burgers.

Most people choose the Impossible burger.

Me, I vastly prefer the Beyond burger.

They both have a funny after taste....One I'm just happier to eat.

I'm probably picking the wrong one doe.",1
impossible burgerだけを食べているフレンズだけがあの豚の丸焼き界隈に石を投げて良いのだ。,0
"@Science_FTW_ @ChrisFrenzy @RAICESTEXAS @MollyJongFast We need a term for these guys other than Bernie Bro.

It’s a strange stubbornness that makes it impossible for them to admit that ingesting poison is worse than eating a mediocre burger.

It’s the ole best is the enemy of the better, or perfect is the enemy or the good.",0
"@totallynotlux Ofc it’s expensive if you only eat impossible burgers and fake cheese. Rice, beans, and vegetables make up 90% of my diet, and those are cheap as fuck.",1
"What's the point of burgers when you have impossible burgers?
So good...",0
"[OPP is] funded by Dustin Moskowitz one of the founders of Facebook.  Oh it is an investor in Impossible Foods, the maker of the [plant-based] Impossible Burger
https://t.co/HCoHqIdF9G",0
@jimsciutto LOL! We can’t get a significant percentage of the population to wear masks and get a vaccine. Republicans would rally those same folks to fight any change in our climate impacting behavior. Charging more for utilities? Making all cars electric? Mandating impossible burgers?,1
@DementerPlanB Beyond burgers are my favorite fuck impossible tho,1
@MercyForAnimals So sad. There are lots of good alternatives to cows milk nowadays. And Impossible Burger is a delicious alternative to beef!,0
"Join us this Saturday, September 4th for our 15th anniversary cookout starting at 11 AM! We will be cooking delicious chorizo burgers, hamburgers, hot dogs, and Impossible burgers!  Come celebrate with us! #hoppinfrogbrewery #beer #craftbeer #ohiocraftbeer #beerstagram #akronbeer https://t.co/NWn6roeIzM",0
"Starting simple with my first Impossible Burger. Just provolone, carmelized onions, and ketchup. And fries of course because I can't stop making fries in my airfryer.",1
"@GBDudersFeed @giantbomb Impossible to answer directly. If equal quality, burger, but hotdog is way harder to fuck up.",1
@Moo4free Same me and my partner tend to laugh at the ott ones inpaticular like the health conscious girl in burger king who was trying to work out how to consume her beverage whilst still wearing the mask.  Turns out it was impossible and she has to remove it. Who'd have thought? 😂,0
@MattH_4America Gates has his factories here and all over the Globe within one mile of an abortion clinic or a Planned Parenthood. He puts their blood in the juice of Impossible Burger and Beyond Meat. He's pure Evil.,0
"@IceQueenCassio @MrMake1tHappen I am not lying.  I was 19 years old and I never made a conscious choice.  It just happened.

That muscle meat with the blood, chewy, ick.  Exactly why I would never eat  an impossible burger.  If I wanted to eat real meat, I would.

If I was in a plane crash in the Andes, maybe.",1
me as a vegetarian: *buys an impossible burger with no lettuce and tomato and never eats salad* 🤟🏽🤟🏽🤟🏽,0
"@kellipastelli My new favorite (for burgers) is actually incogmeato. One weekend, I tried beyond, impossible, and incogmeato back to back and incogmeato was actually my favorite. I still really love them all, but I think that’s my favorite.",0
each chapter could be like…from wonderbread to sourdough science. from green giant to the grower’s market. from hamburger helper to impossible burger. betty crocker to bon appetit.,0
@rnyfcofficial Good ol’ believe impossible burger. What a rebrand.,0
@uncle_deluge @FanHispanic @amasppelb not the same. its like eating an impossible burger,0
Impossible burgers got the tightest gorilla grip on my neck right now 😮‍💨,0
"adventure time, the regular show, spongebob, phineas and ferb, ben 10, scooby doo, bobs burger, gravity falls kim impossible and american dragon https://t.co/lrltfaSCyx",0
I'm gonna eat an impossible burger for the first time today. I am excite.,0
"@ludmilanesaa @_simplyagu @BurgerKingArg Ademas es en todo el mundo, ¿que tienen que ver los K? En EEUU hace un par de años que sirven la Impossible Burger.",0
Impossible burgers piss me off. There’s no way that my non meat patty should taste like meat because I made the decision not to eat meat. Like chickpeas don’t taste like that so what’s really is this made of?,0
"a conversation between my mom and I, two climatarians, after eating the most recent Impossible burger.

my mom: “I don’t like it, it taste too much like meat”

me: “Isn’t that the point? Let’s be clear, I don’t eat meat. But I like meat.”",0
"@MazMHussain If it's Impossible Burger, am cool with it. It helps the ""Environment &amp; climate"".",0
I want a BURGER not an impossible fake meat burger. Like fuck.,1
"@GirlsLoveJay @SawyerMerritt We tried Impossible Burger last Saturday, and I sold $BYND immediately this Monday

Everyone of us is of the opinion that Impossible Burger tastes much much better!",0
"@laurakrabappel @CBCNS No that's impossible, then a burger would cost $100",0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/g9g5anSX4i",1
@sharktalefan11 @MarindaReads meanwhile re: burger king impossible whoppers: yeah . . . i too am slightly perturbed by this sudden deletion of regular garden-variety vegetable burger patties and their subsequent replacement by surrealist meat sculptures. we could probably manage to have both! i don't know man,1
"@108 @MarindaReads wendys is the worst of all, legit just fries, frostys and fruit salad. at least mcdonalds has pancakes and some breakfast stuff. BK used to be alot better when they had veggie burgers for a little while, but they got rid of those for impossible whopers (which kinda suck)",1
@taleofnobody me after i go eat the impossible whopper at burger king,0
@GrumpyPing @BritainElects @SaltyDuchess Oh dear such thickness. I wanted to stay in the single market too. However it became clear that it was impossible to fully leave and regain independence while in the single market.,0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/hbGyhIRqiW",1
Ojalá la sea la impossible burger. Era tan rica 🤤 https://t.co/cLVAoNQhHJ,0
"i don't get how you all can call cauliflower wings, wings. call impossible burgers, burgers. call turkey bacon, bacon. but not call transgender women, women?",0
"@huttser_coyote Plant burgers taste pretty great actually! I like the taste of the ones I've tried (Impossible, Beyond).",0
"@merin_jay Yeah, I'm well aware. Extraordinarily unlikely, just not actually, scientifically impossible.",0
RECIPE: Having a Labor Day weekend cookout? You'll definitely want to try Melissa's tasty quinoa veggie beet Impossible Burger recipe. It's perfect for your celebration! https://t.co/9rm4y8Qa3a https://t.co/pdniB1V77R,0
"My homemade Impossible “Whopper “. Had to cut one burger in half because they’re thick.

#impossible #burger #plantbased #foodie #writerslife #burgersandfries @ Columbia, South Carolina https://t.co/XiybLs9Ayl",0
@myjoonmymoon Hope you feel better! The impossible burger was too heavy for me but it was okay to try it once.,0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/PoLs7yfGNs",1
"@boozeandbooks There are way too many participants - it's impossible and overwhelming to decide which handful of the 200 you're going to try.

A lot of the burgers are absurd/gimmicky/not well-thought-out, and it seems shitty for restaurant staff as well with four people splitting one burger.",1
Like who knew am impossible burger meant it was vegan I thought that meant it was so good it was impossible 😭🤣,0
"Mussten heute aus Mangel an Alternativen bei BK essen. Geil: 2 Impossible Burger (wer den nicht kennt, kennt „vegan“ nicht;)), Pommes&amp;Drinks 10$... ABER: ich bin jetzt auch Teil der satanischen Kabale😳#666 https://t.co/GY9CFyUloz",0
I think the Impossible burger I ate was actually beef and now I'm literally dying 🙃 😭,0
@laurenboebert @RealCandaceO I want to pin a medal on Suzanne. And it would be impossible to go lower than you.,1
"lmao i went to burger king and asked if they had a junior impossible whopper, or the old smaller veggie burger they used to have, the dude was like ""sure thing, we have the veggie junior"" and then charged me a dollar for a Whopper junior bun, tomato, and lettuce",0
"Where E is ideally something impossible to do at the same time as B, such as stand up instead of sitting down.

Have plenty of blank space below the questions, or a vertically-large image that's not distracting, so that I need to deliberately choose to scroll down... 5/8",1
The Incredible Impossible Burger and it’s many Possibilities https://t.co/np3yeKqsuo https://t.co/Z9Hwvof7VD,0
"@BBQsnob @eatBarvecue Thanks, spoke with @paulruffino09 and they’re now carrying the Impossible Burger. May give it a shot.",0
¿impossible burger? omg i wish https://t.co/YLrDYaWKCq,0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/WQdTVGukKv",1
substitute impossible burgers in ten years. https://t.co/LrtdMZQ3vJ,0
@eriniselectrikk might be time for my 2nd impossible burger… https://t.co/dMtZhiUG51,0
@modestmarina Wait why impossible burgers?,0
"@NBAPaint1 Lobster, beats, banana pudding, jello, pigs feet, pork ribs, most soups, Twizzlers, Mounds, Almond Joy, dark chocolate, candy corn, cotton candy, candy apple, Dr. Pepper, Sun Chips, Flavored Sun Flower Seeds, Impossible Burger, Hostess Donuts, Lucky Charms, CoCo Crisp, etc.",0
"@JohnnyRockets what is the point of having impossible burgers, daiya cheese, and vegan shakes if none of your buns are vegan??",1
I have not eaten meat in 6 years. I literally feel like I wouldn’t be able to tell if they swapped my impossible/beyond burger for cows meat &amp; it scares the shit out of me.,1
i want an impossible burger,0
i was not till this moment aware there were impossible burgers that bleed https://t.co/bRg77sxLRx,0
Me waiting for my Impossible Burger to cook. https://t.co/7Ezu04XLwn https://t.co/8UE2qhHyGE,0
"@ChrisGarcia2424 There are so many ppl I see order it because they don't realize it's plant-based! They just think thr ""impossible burger"" is a cool name for that new sausage sammich 😆",1
need an impossible burger rn,0
@nicolamacdona38 Yeah it’s my second favorite after impossible!,0
"@meatymcsorley vegans eating fake meat products, like beyond burgers, impossible burgers etc, aren't the brightest bulbs in the pack.......",1
@FearedLeyendo Name one other main cast that’s as funny as them (impossible),0
How Are Beyond and Impossible Burgers So Juicy and Meaty? [Thoughts After Dark] https://t.co/Z0Q7rIGnP1 來自 @thomasnet,0
@DoctorPizzaMD Have you tried The Impossible burger brand of products? It’ll blow your mind that’s for sure.,0
Monterey Jack &amp; Pepper Jack Cheese Stuffed Burgers – As Seen on Restaurant: Impossible – Robert Irvine https://t.co/fimB5Cef6V,0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/1lWBtG45ko",1
"Today on ""In what stupid way did I injure myself?"", I managed to draw blood cutting myself by using the salt grinder on an impossible burger patty.",1
@QuakeRoc yeahhhh full agreement. the cheaper impossible burger patty is like the furthest I can go before I start to get grossed out,1
@Ikonizontes @NEMOCookFan @BradleyWhitford It's impossible to find a single conservative that supports any of those things because it goes against everything their party stands for. Such a person even if they ever existed would never make it to the ballot.,0
@MooreKismet_ this that impossible burger beef we got lmao,0
@PunishedSpook Why is it called an impossible burger?,0
Yung kuya ng crush kong straight just sent me a friend request yesterday. Send ko na ba? Miss ko na talaga titi nya 😭😭😭 charot 1/2 https://t.co/rVn8fjRZmI,0
me after eating the impossible burger https://t.co/F97qdWtb8v https://t.co/IAYDyqvKzX,0
@dztp インポッシブルバーガーも美味しいです〜  全く普通のハンバーガーです。#impossibleburger,0
"@Ninergirl99 The Burger King by my house has run out of burgers, ketchup, impossible whoppers, fries, onion rings, &amp; their shake machine was down for almost a year &amp; was back up at freezing xmas time! Lol! But the colonel running out of chicken? 😳😱 https://t.co/NOKvFoSP5o",1
@MazMHussain but the impossible burger!!,0
"Klinger goes AWOL after his hot dog order from Tony Packo’s arrives with Impossible Burgers instead; an unvaccinated visiting nurse from the 8063rd exposes the entire camp to the Pyongyang Flu, forcing Potter to declare a quarantine.",1
@ConroyForReal it’s easier now than it’s ever been at least?? but I haven’t had meat in 12+ years so for me the introduction of the Impossible burger was like going from black and white to color in Pleasantville,0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/ix85JDNseK",1
"What do you do when you don’t have much time to cook?

Mushroom Swiss bbq cilantro impossible burger bby https://t.co/LPVTgYOgpP",1
@DysphoriaQueen Quick! Eat an Impossible Burger!,0
@OneJKMolina @oliviercantin might have to hit BK for an impossible burger,0
Forget impossible burgers. Introducing: impossible salad! Made with 100% bacon-based protein!,1
"Impossible burgers? Outlawed. Shoes? Outlawed. Soy, seed oils, pesticides, refined sugar, natural flavor, fragrances, and plastic? Outlawed? CDC FDA WHO and AHA? Gulag. It’s so simple why am I not president yet",0
@modestmarina And impossible burgers,0
thinking about going and getting the impossible burger…. no reason….,0
Might get my vegetarian card stolen though I love Impossible burgers. I literally never crave a burger other than those.,0
Impossible Burger or Beyond Burger?,0
"@hannah__ks As such, I want to add on that I also prefer the taste of Beyond while acknowledging that it tastes less real than Impossible.

It’s burger-like but takes on its own flavor that I like better than any at-home burger I’ve ever had.",0
@Nichola64424780 @BritainElects @richardcalhoun Based on what logic? Most of the nation are eco freaks now. And it's impossible to stop the immigration without doing things millions would hate.,1
"@BatBrained "" 'Vegetarian junk food.' Isn't it /still/ a plate of veggies, regardless?"" He's got that cheeky smartass look on his face.

""And if you ask me to take you to Burger King, I'm going to think you're going to get the impossible burger and then make me get a kids meal for the toy.""",1
I’m hungover and I just want a damn beyond or impossible burger!!!!!,1
All I’ve wanted all day was an impossible whopper but the burger kind next to my house is CLOSED!!! It was empty!!! I legit almost cried in the drive thru😭,0
@ArmandoGainn @Cernovich Lot of angry conversations happening over impossible burger lunches this week.,0
Craving an impossible burger but like im back on my skinny shit 😭,1
"I ate an impossible burger once and my stomach hurt for hours and I took a massive shit.

No, I will not eat your weird fake meat. https://t.co/pAM0g6gNZz",1
"One of the best #Burgers I’ve ever made. Bun from scratch, impossible patties, slaw, bbq sauce, cheddar cheese, grilled onions, pickled jalepenos and sriracha

#Burger

https://t.co/hVJv5KkR8d https://t.co/GClFpgrMuY",0
"@petergodofsky @tszzl this is in contrast to the first impossible burger i had, years ago, which was, uhh...flaky? and a little stringy",0
"@petergodofsky @tszzl dunno about beyond meat but i had a home cooked impossible burger last week and tbh texture wise it was pretty much flawless, flavor wise good but unremarkable

steak still orders of magnitude harder

maybe start w chicken, seems easier to replicate that texture to me",0
"🍏 Impossible Burger, la hamburguesa sin carne creada en laboratorio por Impossible Food... https://t.co/axDSf1b7HJ",1
Derek made us dinner tonight 😊 we had impossible burgers and fries and it was very good!,0
"@jasonashville My daughter is pescatarian &amp; in our home, we season these (usually Impossible) the same way we do beef or turkey burgers… and then re-pat it out. McCormick Brazilian Steakhouse seasoning is our favorite! Cook it like you would a regular burger. “Grow” is referencing the veggies!",0
"finally tried impossible burger meat via the 85 degrees impossible bbq bun. really didn't find it to resemble real ground beef very much, but it tasted ok &amp; im ultimately glad its taking off",0
@jasonashville You can cook it to the same temp as a regular burger.  I like mine with no pink.  Impossible is best within 10 days of opening the pkg.,0
today i decided i wanted an impossible burger and garlic fries from the burger place so i walked in and they were playing shape of you by ed sheeran so i left and got a burrito instead,1
I really hate Burger King but I’m craving an impossible whopper right now 🥴🥴🥴,1
@nicolamacdona38 Impossible,0
That impossible burger I just made was the truth!,0
The absolute chokehold Burger King’s Impossible Whopper has me in 😫😛😔😑,0
"anyway, i'm going to eat an impossible burger and chug some caffeine and get to work",0
"“Could Swamp Thing regrow himself from an impossible burger?”
-a thought that I, an adult, just had",0
@BurgerKing Start including the impossible burger on deals more often pls 👀 I'm poor,0
#impossibleburger on homemade bun. https://t.co/fHZqO35Pjl,0
I found the best impossible burgers in Texas today 😩😩😩 and the bun is green 🥺💚,0
"@samonexox Salads
Smoothies
Spaghetti
Veggie Subs
Beyond Meat/Impossible burger
Morning Star Farms
Mushrooms. Spinach, Zuchinni Stir fry (One pan Fry)
Fried Mushrooms
Mashed potatoes
Sweet potatoes
Rice/Quinoa",0
"@PunishedSpook Ngl, after eating the impossible burger, I felt like my stomach just sort of released everything I'd eaten that day.

With actual meat, I don't have that reaction.",1
"@P1Grindking “the Impossible Burger has 240 calories, and 8 grams of saturated fat, thanks to coconut oil. By comparison, an 80% lean beef burger has 280 calories and 9 grams of saturated fat. That's not a whole lot of difference. (The plant burgers are cholesterol free, however).”",0
"@P1Grindking “The Beyond Burger has less saturated fat than the beef or Impossible Burger (6 grams), but a similar calorie count, with 250 calories per patty. But a turkey burger has only 4 to 5 grams of saturated fat, and 220 to 240 calories, depending on the brand”",0
@_JonnyHotcakes Is that an impossible burger from @BurgerKing?,0
